battery_id,source_cycle_index,cycle,discharge_capacity_ah,charge_capacity_ah,avg_voltage_v,max_temperature_c,internal_resistance_mohm,ambient_temperature_c,avg_discharge_current_a,discharge_duration_s
B0006,49,22,1.9458150170787551,,3.5666817833633124,37.6701605139887,60.8598716542857,24.0,1.988682950523383,3531.578
B0006,53,23,1.9242461121680094,,3.5668392745025836,37.34166959188387,60.06450818180178,24.0,1.9885447318884866,3492.907
B0006,57,24,1.9459811331421641,,3.571051969392875,37.28979017254232,59.13130853407464,24.0,1.9885639445355097,3511.594
B0006,61,25,1.901407930553079,,3.5666308474029793,37.16794481484507,60.59698754511872,24.0,1.9880563928902786,3431.9370000000054
B0006,65,26,1.878674213680085,,3.5527392240854914,37.51577848501052,60.4355089729667,24.0,1.9772969675547487,3431.125
B0006,69,27,1.8683061328264219,,3.5560959755046615,37.24165964092258,59.8822703747387,24.0,1.9771693646864965,3412.406
B0006,73,28,1.8560244070082998,,3.5504500858303394,37.27233216178077,60.58721482266893,24.0,1.9660385076397233,3410.688
B0006,77,29,1.8451997961855777,,3.546007083640312,37.207134503019795,60.90836519034555,24.0,1.9445990482746272,3410.718
B0006,81,30,1.857228890885317,,3.554257954720065,37.49607769896255,60.369152473069136,24.0,1.9769156942357176,3392.719
B0006,85,31,1.9247760889090635,,3.555857469677978,37.250073961181094,63.565361566046086,24.0,1.9997552547832569,3470.672
B0006,89,32,1.8822317526092551,,3.5537306734803207,37.39699052067588,62.32003183337441,24.0,1.9884344406296768,3414.109
B0006,93,33,1.855276687885587,,3.5452650003621513,37.2852066420257,61.89122330035962,24.0,1.9771310999966942,3395.219
B0006,97,34,1.8392508917181876,,3.538408778928339,37.080390421974414,61.716421290649265,24.0,1.965705768920947,3386.0
B0006,101,35,1.8185396073994429,,3.5297688311332673,36.98024266357476,61.998784811764835,24.0,1.9542494702422435,3368.187
B0006,105,36,1.8134770059567056,,3.5300676840423306,37.598741245467004,62.50406054880163,24.0,1.9490605727432448,3368.266
B0006,109,37,1.7971018450305436,,3.5248882875629555,37.33680914521836,62.01388686472383,24.0,1.9373547119632697,3358.719
B0006,113,38,1.7810046294120476,,3.5190926887152725,37.39499820465976,61.83019217410585,24.0,1.9312604088713479,3339.5
B0006,117,39,1.7710130422682329,,3.5151810230271,37.35233964342659,62.82694657880761,24.0,1.925413982519257,3331.265
B0006,121,40,1.7604712448170943,,3.514029112834162,37.58677381866742,63.49817571333986,24.0,1.9198444871883995,3321.188
B0006,125,41,1.7502913788006587,,3.514139684003936,38.207044569893476,60.945139936148514,24.0,1.908733158939213,3321.844
B0006,129,42,1.7394925037732578,,3.509578354212467,38.340431886092745,63.9175801612165,24.0,1.90276801874341,3311.828
B0006,133,43,1.7546766553637203,,3.5110708693292705,38.521539672721865,62.23664045181756,24.0,1.9093247566511207,3327.391
B0006,135,44,1.7659390941842175,,3.5159179315855056,38.03707160241571,63.68589032225634,24.0,1.9306372167933323,3312.078
B0006,139,45,1.7337887419624838,,3.50585340727078,37.934285687720596,62.03106446308808,24.0,1.907114151507875,3293.172
B0006,143,46,1.713325912040734,,3.5010379345914444,37.88470784051604,62.506490380340146,24.0,1.8953541357988335,3275.328
B0006,147,47,1.7024077813673466,,3.497407662636496,38.065368726791895,62.615332727475995,24.0,1.8892713805954209,3265.016
B0006,149,48,1.82371946178183,,3.5388872766749144,39.788440481350335,65.9851482712769,24.0,1.9819359924929794,3328.937
B0006,153,49,1.8081284050314708,,3.5327430295356828,39.212903178007906,64.5724621588098,24.0,1.9653277079992455,3329.266
B0006,157,50,1.7757610945034283,,3.521214759733266,38.66937823121345,63.68615846693702,24.0,1.9470636598230844,3301.579
B0006,161,51,1.7447409841836798,,3.5093111439506677,38.5170065164806,62.91209789909709,24.0,1.9241628426386395,3283.563
B0006,165,52,1.729207034132373,,3.50716091973708,38.292505299491516,63.66741172107057,24.0,1.9124470439353747,3275.125
B0006,169,53,1.7081086552553244,,3.500928918686389,38.52091685291118,64.54586928056331,24.0,1.8950209973545986,3265.656
B0006,173,54,1.6975954237461768,,3.4973019898820894,38.95436345473558,64.41730776729335,24.0,1.8837082435178907,3266.093
B0006,177,55,1.6820634524029463,,3.4929038301187156,38.731363854696035,65.17362934686399,24.0,1.8716651994380054,3257.594
B0006,181,56,1.6714768322295086,,3.488659224822318,38.74827601131975,63.59515956336817,24.0,1.8654809345089407,3248.593
B0006,185,57,1.6607591387047655,,3.4822930804774015,38.84227056628921,65.2854750072917,24.0,1.8592903578575999,3238.766
B0006,189,58,1.651121015038069,,3.477575664197982,39.221381996208315,66.53396257005848,24.0,1.848156298789804,3240.14
B0006,193,59,1.6401349256190927,,3.4787436506489255,39.466510899162515,66.34112534272091,24.0,1.8415742473538441,3230.109
B0006,197,60,1.6291999416165441,,3.4740152461288862,39.352653481724175,65.90996191117978,24.0,1.8297533943331723,3229.7810000000027
B0006,201,61,1.6088496302961666,,3.4718387718772696,39.31890647034385,66.05623626692969,24.0,1.8170860697729954,3212.469
B0006,205,62,1.6035244898969248,,3.463180130644551,39.47196886600465,65.90274256382749,24.0,1.8111560774496664,3213.219
B0006,209,63,1.5989712144027983,,3.463469391967206,39.74009698783903,67.91172070092615,24.0,1.8113056300795982,3203.578
B0006,213,64,1.5876273123575604,,3.46021805164007,39.03600072360686,66.74377333784236,24.0,1.803802475704306,3195.125
B0006,215,65,1.5829719744686166,,3.462574876665621,39.16106395962828,67.87371479427354,24.0,1.7982439953659044,3195.3129999999946
B0006,219,66,1.567137636713563,,3.4537077937586056,39.20051799483514,66.41297510611751,24.0,1.7857963808615818,3186.297
B0006,223,67,1.5613446139713882,,3.4514035349888337,39.15878418316098,66.86868471567307,24.0,1.7850748194527644,3176.438
B0006,227,68,1.5511711892790419,,3.450781146333252,39.18225956809825,67.5638979208385,24.0,1.7785916660457872,3167.593
B0006,231,69,1.5406741606295171,,3.446105572450592,39.38159156766375,67.67916633501396,24.0,1.7727874712030285,3167.719
B0006,235,70,1.5253138744624433,,3.4418152533277144,39.44712875501599,67.9726933427561,24.0,1.7601807681971697,3159.077999999994
B0006,239,71,1.5301570318067428,,3.445008015985666,39.40950590627068,68.33354741887734,24.0,1.7653027883569699,3148.829
B0006,243,72,1.5246566834474087,,3.441164687975023,39.48443326993031,68.85136093381199,24.0,1.7593486488770236,3149.094
B0006,247,73,1.5145492986655427,,3.443620591429828,39.4416762582387,69.06646906873301,24.0,1.7526167898737661,3140.547
B0006,251,74,1.509391504602082,,3.439943269617906,39.53866201326228,68.70914709601504,24.0,1.7516949849801624,3131.625
B0006,255,75,1.5039974333050705,,3.43602719305159,39.5867547936938,69.52595566680789,24.0,1.7510429704034998,3121.907
B0006,259,76,1.4935201918040188,,3.436309312279291,39.499752884420865,68.25231466048369,24.0,1.7388746112390865,3122.125
B0006,263,77,1.4876323024497422,,3.430470227771154,39.9686395722832,69.60330384223117,24.0,1.738622547139575,3121.672
B0006,265,78,1.5302876214401704,,3.4417311090871063,40.42668250871336,70.57714520177544,24.0,1.7870762809520677,3120.86
B0006,269,79,1.5040760088360112,,3.4355429213552537,40.02451449021777,69.44383967261045,24.0,1.7612682208672186,3103.828
B0006,273,80,1.4887593608730894,,3.4272336842373576,40.02167483360719,69.24092572389661,24.0,1.7545532300777185,3095.094
B0006,277,81,1.4782779285546637,,3.4307536518687556,40.078211781584145,70.18023704211738,24.0,1.7364250156958492,3095.781
B0006,281,82,1.478459982215684,,3.430880434209888,40.565789328351094,70.32112501568692,24.0,1.7371686757879778,3094.328
B0006,285,83,1.473214844899973,,3.431984614031654,40.75221353269305,69.30780981897803,24.0,1.7358183569582517,3086.531
B0006,289,84,1.4675164935067897,,3.426913589626702,40.71162611325717,70.66012489753227,24.0,1.7297302660430056,3085.625
B0006,293,85,1.4516292657521335,,3.4220422356705154,40.58721297402195,70.48796563268331,24.0,1.7278671098991139,3067.203
B0006,297,86,1.4519237720967177,,3.4202687142856667,40.37035790264624,71.253157527167,24.0,1.7269073147637581,3058.157
B0006,301,87,1.4471484694777745,,3.4248208106770663,40.667923693760464,72.908816568043,24.0,1.7211995934038338,3058.812
B0006,305,88,1.4468538105659885,,3.4234990883192666,40.990356883952465,72.5103674563298,24.0,1.721141114732718,3058.578
B0006,309,89,1.4416741930284678,,3.4247420964314874,40.997744028174516,70.88794010729622,24.0,1.7200547727480755,3049.328
B0006,312,90,1.5935866593100128,,3.450702139255875,40.77265883698999,71.41473238066469,24.0,1.8210481343824243,3177.219
B0006,315,91,1.5463902376915637,,3.4480475429907522,40.522204934304625,70.83150479026027,24.0,1.821445703423604,3082.937
B0006,319,92,1.51470559175661,,3.4399481891896455,40.57746834859555,70.30413873328058,24.0,1.7899159936953069,3074.266
B0006,323,93,1.4989786083335404,,3.434112914501242,40.516963879873735,71.56671814928477,24.0,1.7769345930773324,3066.0
B0006,327,94,1.4831110745410492,,3.4325600940363916,40.34325381638243,72.35057565104601,24.0,1.7640032117743045,3056.437
B0006,331,95,1.4729664825468278,,3.4270614887575657,40.39341126895154,70.33788263426382,24.0,1.7571701008871028,3048.219
B0006,335,96,1.4627604396099307,,3.427340316812041,40.46341487442664,71.48316063857231,24.0,1.7502670210777267,3039.218
B0006,339,97,1.4518364681062514,,3.423482197888437,40.5818264138806,71.77878179971341,24.0,1.7439614243216512,3039.047
B0006,343,98,1.4468670644030392,,3.4220957701069374,40.61670777074496,72.17659052012377,24.0,1.736850855663561,3030.375
B0006,347,99,1.441380399427779,,3.421883545422636,40.631647661681036,72.75773932145782,24.0,1.7360045229798653,3021.0
B0006,351,100,1.431210744960774,,3.4195777411151886,40.74323383889164,71.61196696477634,24.0,1.729690117077797,3021.75
B0006,355,101,1.4260247179525716,,3.4175281789596474,40.81715493531611,72.36285655797874,24.0,1.7287954627467013,3012.265
B0006,359,102,1.420487649966195,,3.4197860540725715,40.72877617289365,72.17187946582546,24.0,1.7216729981632184,3002.641
B0006,363,103,1.4207006230355006,,3.4171369298988705,41.45494452672042,73.27514105662863,24.0,1.7228162229694663,3012.0
B0006,366,104,1.452255804330839,,3.4305347141293625,41.39678877103747,72.79898453381024,24.0,1.7486639022205694,3020.11
B0006,370,105,1.431557632772571,,3.4250844180972875,41.36669473718026,73.74221163552309,24.0,1.7345160724760178,3002.172000000006
B0006,374,106,1.415015751158943,,3.4171339862792935,41.37787352037061,73.51181896001253,24.0,1.7271570233190525,2992.703
B0006,378,107,1.4097311506517451,,3.417521467040602,41.140956091698214,73.63095072187217,24.0,1.7305179027385762,2964.468
B0006,382,108,1.404917318129309,,3.4181623236680356,41.2168813199875,74.83720295528123,24.0,1.7141443638380731,2983.375
B0006,386,109,1.395164296571563,,3.420331935905118,41.40391881889191,74.22880685868813,24.0,1.7067823273466607,2975.297
B0006,390,110,1.3945343832614077,,3.4192916311692465,41.586571331198584,73.59262883289279,24.0,1.7063596521950202,2974.9850000000006
B0006,394,111,1.3893171179312644,,3.414352330355796,41.43504077863728,74.28961541366102,24.0,1.7052696591517462,2966.25
B0006,398,112,1.3838379472327809,,3.412701167144591,41.37436880579148,74.36247289279864,24.0,1.7046265574439607,2956.359
B0006,402,113,1.3736814238195123,,3.410409522809144,41.66477948989921,73.08819155500623,24.0,1.6985503106996724,2956.344
B0006,406,114,1.3786059891863676,,3.414419320260644,41.81816829502593,73.90565956199622,24.0,1.6982347588599789,2956.406
B0006,410,115,1.3737600299108574,,3.4131710032395315,41.686647000781186,74.06486350284624,24.0,1.6971165805711328,2947.266
B0006,414,116,1.3682580583942712,,3.4107019261975147,41.565382893773936,74.34066648007011,24.0,1.6959199401004303,2937.984
B0006,418,117,1.3633024037317505,,3.4089059214760367,41.46394809540406,74.98358561133189,24.0,1.6953163120957457,2929.125
B0006,422,118,1.3580966140172601,,3.4134080258317576,41.6123634180086,73.63422580248341,24.0,1.6890383512433216,2928.454
B0006,426,119,1.353269090999531,,3.411221044859532,42.0075404495327,74.95654638579109,24.0,1.689240311218937,2929.375
B0006,430,120,1.3841605738237488,,3.4155210852213678,41.61679232360952,75.132937700244,24.0,1.7102007614808157,2946.031
B0006,432,121,1.4051467790651473,,3.4229838362549794,41.80245062827161,74.56415358800406,24.0,1.730244918610445,2955.438
B0006,436,122,1.378719022627353,,3.414757022019347,41.653004783464006,75.92804413673005,24.0,1.7152465923901479,2937.625
B0006,440,123,1.3682657783199066,,3.41435871627236,41.36061809844917,75.50871785129283,24.0,1.7013404928191733,2929.078
B0006,444,124,1.3573151296618016,,3.4091886698418046,41.42815616511055,74.60959963253603,24.0,1.7004366132157598,2918.375
B0006,448,125,1.3524934638801596,,3.411930366643558,41.343265645039,74.87960335651152,24.0,1.6873533635265776,2919.812
B0006,452,126,1.3474099151661236,,3.4094417183837504,41.38118673567723,75.28060880004324,24.0,1.6919294969110734,2900.422
B0006,456,127,1.3370075130842318,,3.4081896097479882,41.378450473707446,74.99556374166019,24.0,1.6852952939579415,2901.375
B0006,460,128,1.3312352966718526,,3.40737851449911,41.306600641009794,76.35857115497807,24.0,1.6787428835073943,2901.187
B0006,464,129,1.3259303781727643,,3.4085862639015,41.204081036719124,74.77686532784665,24.0,1.6712137513430336,2891.64
B0006,468,130,1.321578743867529,,3.404843616147767,41.32955629442644,76.01129120974016,24.0,1.6768931248947176,2882.906
B0006,472,131,1.321225074066109,,3.4081057374178703,41.300370296451625,76.32337493459862,24.0,1.6701186583642826,2883.265
B0006,476,132,1.3156485301862682,,3.4091728540380735,41.243646229563595,74.9954456773232,24.0,1.6634753413292604,2882.969
B0006,480,133,1.3209025697502388,,3.4110817622184233,41.36464929786556,76.55910700249268,24.0,1.6645875549232958,2891.656
B0006,482,134,1.3474328767273906,,3.4167486246717154,40.89285784811417,76.55910700249268,24.0,1.6918384605140158,2901.25
B0006,484,135,1.3260128072353616,,3.4169689184247174,40.652964511118334,73.48534244575625,24.0,1.6711981411684529,2891.703
B0006,488,136,1.3101186784831063,,3.4105763913818787,40.58410707337388,76.27816468715697,24.0,1.6632769410531225,2883.016
B0006,492,137,1.30521620229393,,3.4113335283009314,40.322783635307104,76.28105077777647,24.0,1.6559085740676296,2873.453
B0006,496,138,1.3004061951355774,,3.4081283345557187,40.78032921971219,75.59149558239868,24.0,1.6561009220603313,2874.031
B0006,500,139,1.300235735841116,,3.4125732422699135,40.85731522464202,74.36926956755013,24.0,1.6493259508429792,2874.234
B0006,504,140,1.2895066722480755,,3.407693686560286,40.74860220857894,75.54946383264172,24.0,1.6481131076816375,2864.984
B0006,508,141,1.279253057384795,,3.4073499608041957,40.472276230208436,75.43780913259987,24.0,1.6402541382604887,2855.093
B0006,512,142,1.2792078171714618,,3.409292163767801,40.28187574900838,75.28304783858749,24.0,1.6339151095418003,2855.625
B0006,516,143,1.274036760902923,,3.4095492354804775,40.637565231244686,75.04265846305132,24.0,1.6340244573659812,2855.594
B0006,520,144,1.2741273923001468,,3.410318915287339,40.64243349478575,74.93083270026814,24.0,1.632488007933941,2847.437
B0006,524,145,1.2637639426440779,,3.409269478846637,40.38713367022122,75.55918138378297,24.0,1.6192610042624402,2847.36
B0006,528,146,1.2581373688955233,,3.4094374435069095,40.15316398972329,75.29135855581006,24.0,1.6178242977824624,2837.328
B0006,532,147,1.253259864055301,,3.403885091976961,40.26211669866818,76.95888745317593,24.0,1.6181015728870058,2837.281
B0006,536,148,1.2532313315493426,,3.4065929107527846,40.65437976632703,75.82454225155175,24.0,1.6180985297864203,2838.515
B0006,540,149,1.2480874960313577,,3.4095930016592684,40.41021687551566,75.91191584477392,24.0,1.6103535053387172,2828.328
B0006,544,150,1.2534354284944844,,3.409409922814414,40.49521984011741,76.29297155319334,24.0,1.611644410040853,2838.265
B0006,547,151,1.2898048773266901,,3.4195489282896943,41.357879741754175,74.29801976099378,24.0,1.6420364978388977,2864.547
B0006,551,152,1.2635402021758835,,3.4151799904187996,41.37902988743146,75.2876188558989,24.0,1.6194806393973795,2846.39
B0006,555,153,1.2479761706842853,,3.4154594925159083,41.20920760771975,75.25091465096565,24.0,1.6048643562670923,2837.969
B0006,559,154,1.2321202877943334,,3.4130336456755868,41.20630554355683,75.79555842218386,24.0,1.5916400783224371,2838.156
B0006,563,155,1.2271137666213534,,3.4094524356574096,41.28239317323536,76.34314633390711,24.0,1.5901105081883435,2829.843
B0006,567,156,1.2217397581377356,,3.4138496008165014,41.1595683576961,75.48574752727838,24.0,1.5767754479909835,2829.625
B0006,571,157,1.211102678915174,,3.410900672125043,41.230427315370186,75.678173941146,24.0,1.575262673173442,2819.437
B0006,575,158,1.2056159765131735,,3.4105744140130074,41.21487873613708,76.39730618221812,24.0,1.5684640005188113,2819.579
B0006,579,159,1.2008936262717274,,3.4096514247359915,41.27439823262361,75.54089552390525,24.0,1.5671286757845893,2810.672
B0006,583,160,1.1905903985558335,,3.4128578373442537,41.237668013317766,77.58555911246836,24.0,1.5537993411647462,2811.485
B0006,587,161,1.185179251041941,,3.413450901705652,41.24068073261839,79.14099539982122,24.0,1.5521827524962775,2802.422
B0006,591,162,1.1796706818144624,,3.414388187503409,41.28133907077437,77.03480377026386,24.0,1.5452652929126827,2801.625
B0006,595,163,1.1745952836753915,,3.412419038813061,41.28338645880181,75.58657312230183,24.0,1.538651770825325,2802.031
B0006,599,164,1.15381833159625,,3.4148103057455175,41.149193043289586,76.80024027253079,24.0,1.5169723774339863,2793.39
B0006,603,165,1.1644009557372264,,3.4166177332601,41.26268252018065,77.73379473968531,24.0,1.5238501013926742,2793.39
B0006,607,166,1.1587974947916069,,3.4121341541171764,41.45791806300034,76.49758460967311,24.0,1.523792814686802,2792.485
B0006,611,167,1.1749748834769171,,3.419700177568569,41.11666214070682,76.93445086160708,24.0,1.5391310859398721,2802.016
B0006,613,168,1.1856752327929356,,3.4234687742187893,41.36263766174168,73.58936787982846,24.0,1.5426703969635054,2820.39
