battery_id,source_cycle_index,cycle,discharge_capacity_ah,charge_capacity_ah,avg_voltage_v,max_temperature_c,internal_resistance_mohm,ambient_temperature_c,avg_discharge_current_a,discharge_duration_s
B0007,139,45,1.7958310249900458,,3.5567002097886946,38.569726951286874,46.58869845988432,24.0,1.9780364457328714,3293.172
B0007,143,46,1.7858852600390451,,3.5584127263446006,38.34572083526661,45.058966847244335,24.0,1.977935781469453,3275.328
B0007,147,47,1.7803268604502753,,3.556136820956992,38.482540634946716,45.81384765227875,24.0,1.9780170042003,3265.016
B0007,149,48,1.8150756899575577,,3.568999942180493,41.0499421893331,49.22145778943997,24.0,1.9779140108313502,3328.937
B0007,153,49,1.8157025154845838,,3.571059290544873,40.361944885615415,48.88655382152031,24.0,1.978162017642311,3329.266
B0007,157,50,1.8002432178056673,,3.5666921284622095,39.6676965288026,48.05522182634865,24.0,1.9779553399945098,3301.579
B0007,161,51,1.7904476205609308,,3.563327431073248,39.481181404811096,47.509200748586075,24.0,1.9779914337720734,3283.563
B0007,165,52,1.780343032300132,,3.5590146214829015,39.419051143069204,48.17991429836643,24.0,1.9721889844228178,3275.125
B0007,169,53,1.775328769596812,,3.5566945836342914,39.72196117128354,48.53240735824653,24.0,1.9723254573804139,3265.656
B0007,173,54,1.7702629734732853,,3.555013984911923,40.041366724781085,49.74625536405859,24.0,1.9668382736785281,3266.093
B0007,177,55,1.760081061854204,,3.5526373754067415,39.66314441864834,49.89362821249148,24.0,1.960929600351624,3257.594
B0007,181,56,1.749647593537689,,3.547186025484395,39.84751541049116,47.62093306188868,24.0,1.9607588424014128,3248.593
B0007,185,57,1.749650075059311,,3.546814755244375,39.743357771631004,46.479962128103494,24.0,1.9607439129501683,3238.766
B0007,189,58,1.745028739214683,,3.5447850172972655,40.07246786936068,47.96925031131609,24.0,1.9550964299704847,3240.14
B0007,193,59,1.7396457455286727,,3.5465215420964156,40.247716114003914,48.225418155885045,24.0,1.955058998571939,3230.109
B0007,197,60,1.7285642277717963,,3.540832547654255,40.27220819224188,49.08955036286932,24.0,1.9491545130405272,3229.7810000000027
B0007,201,61,1.723900324588418,,3.542992511358393,39.89848456781458,48.81741392401957,24.0,1.9485230174751031,3212.469
B0007,205,62,1.7139788776485192,,3.5360811169860216,40.0571305311587,48.892195072517175,24.0,1.9431227050969846,3213.219
B0007,209,63,1.7139701997004613,,3.5392436935272635,40.240711749549135,47.42321873077289,24.0,1.9430080085541772,3203.578
B0007,213,64,1.7036521173638766,,3.5348237062932575,40.12941739090177,48.46043775493533,24.0,1.9425165961920092,3195.125
B0007,215,65,1.7040137474382486,,3.5366477402090606,40.3959693732437,48.745284168492745,24.0,1.9370190075205085,3195.3129999999946
B0007,219,66,1.6935716157343033,,3.5352062840980913,40.18751058333668,48.90922045962195,24.0,1.9310192096578356,3186.297
B0007,223,67,1.6876577363877656,,3.5329852237553396,40.14605167557969,50.49341528042814,24.0,1.9304738354803441,3176.438
B0007,227,68,1.6830744356583152,,3.532158560934324,40.18846095484838,49.653807534869046,24.0,1.9305510314753316,3167.593
B0007,231,69,1.6779270142025482,,3.5308376380023527,40.2789498830108,49.80469856948029,24.0,1.9247195409983122,3167.719
B0007,235,70,1.6732060275966172,,3.5296958440720005,40.310727434969614,49.60142143548596,24.0,1.9245739020356052,3159.077999999994
B0007,239,71,1.6674367208253988,,3.5281819372126093,40.31733812871393,49.33286951263678,24.0,1.9243785304854075,3148.829
B0007,243,72,1.6622662630667526,,3.5265730179666974,40.332563430145015,48.24515028556097,24.0,1.9184028799161776,3149.094
B0007,247,73,1.6574243065763063,,3.5245022548553444,40.431258866851486,50.01512861656075,24.0,1.9181664471622712,3140.547
B0007,251,74,1.652538684928734,,3.5228548406546385,40.46247985933005,47.456705587096074,24.0,1.9180994998619483,3131.625
B0007,255,75,1.6472174627573322,,3.5222829121237855,40.40103455658551,48.886406569936064,24.0,1.9179522150901998,3121.907
B0007,259,76,1.6364136810898071,,3.5189923820688493,40.4426971996319,49.042404789153736,24.0,1.9116539768893375,3122.125
B0007,263,77,1.6362554312048496,,3.5177844279570794,40.26214977673693,48.61981736892422,24.0,1.9115865510736891,3121.672
B0007,265,78,1.641119179218384,,3.5212226057273495,40.645668361956844,48.58590816702541,24.0,1.917648718820213,3120.86
B0007,269,79,1.6315700789656966,,3.5172227884430147,39.95209030011925,48.30739180756976,24.0,1.9111337702474194,3103.828
B0007,273,80,1.621213282987236,,3.5125010864221813,40.165034583244065,48.077140893620545,24.0,1.9108556098369367,3095.094
B0007,277,81,1.6164273214762122,,3.5129614635074673,40.36674175781141,48.897202430558394,24.0,1.9049762303506044,3095.781
B0007,281,82,1.615823510161921,,3.5125204100391962,40.88269125311642,50.60519273798081,24.0,1.9051068520548522,3094.328
B0007,285,83,1.61672418029789,,3.5151454557578807,40.856332202254556,55.13227508897388,24.0,1.9049079394753692,3086.531
B0007,289,84,1.6108655863730026,,3.513443179473182,40.778024611598504,52.12238706330068,24.0,1.898761620917719,3085.625
B0007,293,85,1.6006603374309376,,3.5097089402574535,40.5829305350897,50.775718075674945,24.0,1.90433828068926,3067.203
B0007,297,86,1.5959174487005663,,3.5042771471756997,40.6345689985191,51.26724930337932,24.0,1.904192698545851,3058.157
B0007,301,87,1.5962179519462243,,3.509207943122176,40.75070125010339,51.35567850289546,24.0,1.8982712229514884,3058.812
B0007,305,88,1.5958065114633972,,3.5095064920492853,41.0672419235651,51.94895745860293,24.0,1.8977934870545983,3058.578
B0007,309,89,1.5906507821480704,,3.505203266169396,41.40590880756584,51.28667477654547,24.0,1.9036436467205253,3049.328
B0007,312,90,1.6888211161855506,,3.5281182345919753,41.01558674901627,55.02813794451862,24.0,1.936992342648715,3177.219
B0007,315,91,1.6259938279733204,,3.519590928396835,41.31851435911838,53.78413050825462,24.0,1.9233409193548265,3082.937
B0007,319,92,1.6157433862812898,,3.5146260368096875,41.4002950560853,53.241023116849185,24.0,1.916884219356136,3074.266
B0007,323,93,1.6056626764846538,,3.5115494818370454,41.2508092329952,52.73469991494585,24.0,1.910472150518363,3066.0
B0007,327,94,1.5949746921524348,,3.510769869032659,40.95362783962595,54.10166976611524,24.0,1.904277326283454,3056.437
B0007,331,95,1.5904102438871945,,3.50804494279531,40.989022190981714,53.379437619037745,24.0,1.904002494100001,3048.219
B0007,335,96,1.5853517062988178,,3.507748080950393,41.02622774121347,55.23767045005179,24.0,1.9036546380501311,3039.218
B0007,339,97,1.5799737147242376,,3.5066673521067266,41.01371342582121,54.43933828093059,24.0,1.8977146678452774,3039.047
B0007,343,98,1.5752185465278068,,3.5061843921745397,41.04923314430273,54.05487569096337,24.0,1.8973347377958825,3030.375
B0007,347,99,1.569798484648868,,3.5051004339266254,41.05277512550887,53.353226594185415,24.0,1.8970045774163773,3021.0
B0007,351,100,1.5702565375950357,,3.5054479186890566,41.02092182377061,53.54779689154472,24.0,1.8909127399289274,3021.75
B0007,355,101,1.565249873909438,,3.500074246846,41.34840278359994,54.29631089195726,24.0,1.8968789299198896,3012.265
B0007,359,102,1.559633933561147,,3.5011647157526498,41.23753665797544,54.14050784638347,24.0,1.8964710309338209,3002.641
B0007,363,103,1.5649820533392105,,3.500407285435189,41.21700308433066,54.97736185369785,24.0,1.8967768141795405,3012.0
B0007,366,104,1.57497949984227,,3.507816455272743,41.89753189273277,53.77474963866314,24.0,1.9031485600103595,3020.11
B0007,370,105,1.5652811168780458,,3.5025243992110107,41.90270996402953,54.52397815731756,24.0,1.9028574663381217,3002.172000000006
B0007,374,106,1.559755497470126,,3.505155823274424,41.48233804274523,54.41238770330601,24.0,1.8963219640753084,2992.703
B0007,378,107,1.549897685670499,,3.4983646475135717,41.641162265997195,54.51219205855288,24.0,1.908430732943726,2964.468
B0007,382,108,1.5438771531345021,,3.500140843862167,41.433877603827945,52.35191155209441,24.0,1.889754408573026,2983.375
B0007,386,109,1.5450187488690073,,3.49909547013937,41.8543569979417,55.58276984716218,24.0,1.8959167588975119,2975.297
B0007,390,110,1.5445940154102908,,3.5010357611640615,41.78271326384125,54.740893004710664,24.0,1.889387844169526,2974.9850000000006
B0007,394,111,1.5343086721758876,,3.497212315865497,41.62744766181303,55.23723343805825,24.0,1.8889185963670394,2966.25
B0007,398,112,1.5287603942958483,,3.496089957852059,41.552128441464966,57.2653476857599,24.0,1.8885071150010755,2956.359
B0007,402,113,1.5289260249179843,,3.495877119417779,41.839167194182565,51.07064795051435,24.0,1.8888180820733198,2956.344
B0007,406,114,1.529091650133123,,3.493116071455022,42.23998716092915,55.08857873132331,24.0,1.8887930414931369,2956.406
B0007,410,115,1.5239059324661248,,3.492655946458748,42.040902384977116,55.778574185470454,24.0,1.888168080257056,2947.266
B0007,414,116,1.5186675419100615,,3.49208824531703,41.803429062834496,58.454793092531965,24.0,1.887904907597145,2937.984
B0007,418,117,1.5136482266426952,,3.490216477408044,41.6886924602386,54.872898350736456,24.0,1.8877303662432205,2929.125
B0007,422,118,1.5136050185229033,,3.4905931958620466,41.988171601182124,56.8991758337347,24.0,1.8878077163294114,2928.454
B0007,426,119,1.5139470614867965,,3.4911419366203664,42.33252236723314,55.74285095910161,24.0,1.887674933393443,2929.375
B0007,430,120,1.5339599193158786,,3.49283645226053,41.63553796804361,54.464348022772526,24.0,1.901022727285377,2946.031
B0007,432,121,1.5391372798653098,,3.5025157522808223,41.470498076928735,59.68120820514389,24.0,1.8951144121477894,2955.438
B0007,436,122,1.5236247972838737,,3.492953565598811,41.54038193238441,56.042583671321154,24.0,1.8941478117057606,2937.625
B0007,440,123,1.5135813035589147,,3.4917462636517236,41.13947017697289,57.196979671701285,24.0,1.8875042014728922,2929.078
B0007,444,124,1.5077850749847914,,3.490432264232956,41.09041922644824,55.33954029001459,24.0,1.8871434043422721,2918.375
B0007,448,125,1.5031960676037333,,3.488861416967918,41.10034021580957,57.050602535577006,24.0,1.8807630082774924,2919.812
B0007,452,126,1.4978220596995881,,3.4891932104785104,41.03075447325996,57.7616170406075,24.0,1.886419275237733,2900.422
B0007,456,127,1.492848534633516,,3.4878785713375917,40.99688397371006,57.585488535843915,24.0,1.8800039366336023,2901.375
B0007,460,128,1.492414389867026,,3.486430546073901,40.88481342461614,56.70666348649182,24.0,1.8733366537372407,2901.187
B0007,464,129,1.487482776538081,,3.4812572775226682,41.09400879501426,58.71571908588068,24.0,1.879702248133121,2891.64
B0007,468,130,1.482535148640411,,3.4823550791204023,41.01377835587309,57.10975139914683,24.0,1.8790751470067306,2882.906
B0007,472,131,1.4827874322228984,,3.4835074286280525,40.90635248178393,57.01776890792207,24.0,1.8728728303565048,2883.265
B0007,476,132,1.476971179775059,,3.478976541530706,41.06596192416311,57.714686742072345,24.0,1.8726786421400121,2882.969
B0007,480,133,1.4819015554137276,,3.483501191305966,40.84520330629611,56.8683507839505,24.0,1.872734820116884,2891.656
B0007,482,134,1.4981366198874824,,3.4899701994096612,41.12807910254104,56.8683507839505,24.0,1.8800362373714223,2901.25
B0007,484,135,1.4820775214392872,,3.484801138956006,41.094988453128494,60.09510252454094,24.0,1.8730214281226414,2891.703
B0007,488,136,1.4771155312812152,,3.47835437960934,41.11877573165318,54.6567857524269,24.0,1.8725486136074456,2883.016
B0007,492,137,1.4720772783056488,,3.475694933923807,40.980034990626955,58.55396288691582,24.0,1.8724613181992062,2873.453
B0007,496,138,1.472248013656454,,3.481431873453954,41.017509953482886,58.27985338282095,24.0,1.8659419458758726,2874.031
B0007,500,139,1.4670106672274665,,3.4796060336232353,41.299420742573055,65.54333401316845,24.0,1.865786095147701,2874.234
B0007,504,140,1.4617672495335379,,3.4782258967329596,41.105738037939375,63.437091050651176,24.0,1.8654605849037513,2864.984
B0007,508,141,1.4566952670489708,,3.4743233868367187,40.87704013237699,64.090710272644,24.0,1.865134613881632,2855.093
B0007,512,142,1.451354972758956,,3.4737305453330443,40.730219862268235,64.9449108692077,24.0,1.858515986418667,2855.625
B0007,516,143,1.451615926257375,,3.47481272321405,41.03226257370644,63.09122315038551,24.0,1.8588972649148483,2855.594
B0007,520,144,1.4468161332173683,,3.476096426841386,40.89527781087817,63.5675339735441,24.0,1.8581969672334215,2847.437
B0007,524,145,1.4467570607768785,,3.4686822529487804,41.02491521192672,63.54297240865986,24.0,1.8581200056254086,2847.36
B0007,528,146,1.4413797481446793,,3.4661964701943586,40.815968345794715,63.62757826786986,24.0,1.8577209868352302,2837.328
B0007,532,147,1.4362456252208178,,3.468183423895935,40.65138669632271,65.90148740383334,24.0,1.8512458354075154,2837.281
B0007,536,148,1.4368154153924828,,3.4678606629897453,40.965385542419945,64.34871776064219,24.0,1.8514531972432,2838.515
B0007,540,149,1.4362945145860047,,3.4662499547181245,41.11319128215138,64.76902315692028,24.0,1.8574211435317929,2828.328
B0007,544,150,1.4418575315878015,,3.462469269360201,40.78738321989129,63.53069093235883,24.0,1.857823928669184,2838.265
B0007,547,151,1.4672063484781797,,3.480518309485383,40.73001188190229,64.15912257007906,24.0,1.8658259561850365,2864.547
B0007,551,152,1.4518640367848885,,3.4723137993738336,40.990354594470126,66.43642479689272,24.0,1.8647784241320742,2846.39
B0007,555,153,1.4471379752748499,,3.474362108592906,40.62521315513875,63.29811599005293,24.0,1.8578958465335809,2837.969
B0007,559,154,1.441790586562399,,3.4722823212388754,40.58944296824891,61.45601214896925,24.0,1.8511947629213035,2838.156
B0007,563,155,1.431630947911111,,3.4701761898320465,40.584393586876246,63.82375412452716,24.0,1.8509042611451945,2829.843
B0007,567,156,1.4318084249673686,,3.4635011119445216,40.884444140401214,64.54679946231442,24.0,1.850858274670624,2829.625
B0007,571,157,1.4262562585106868,,3.467453100453348,40.65159637790841,62.496919860526035,24.0,1.8504182940365097,2819.437
B0007,575,158,1.4260877528924913,,3.4675864728547845,40.53138082339522,63.34787344507525,24.0,1.8436892876926974,2819.579
B0007,579,159,1.4212633510031694,,3.462182535852444,40.821433488540606,67.29379539953537,24.0,1.8498733070449755,2810.672
B0007,583,160,1.4163272748795108,,3.465962999117946,40.643362943412974,65.79546046710036,24.0,1.8432877207292044,2811.485
B0007,587,161,1.4165781829175994,,3.4601727514874407,40.97063567014205,67.06903713310808,24.0,1.8494580225090995,2802.422
B0007,591,162,1.4108401729425177,,3.464226115253961,40.74888323397497,64.90942889368799,24.0,1.8426221358637018,2801.625
B0007,595,163,1.4109949628347804,,3.458799193390812,40.93461596721165,64.6846710686828,24.0,1.8427098003104345,2802.031
B0007,599,164,1.4061714290398801,,3.4620805499710854,40.74175890345818,64.76607440681181,24.0,1.842239518040086,2793.39
B0007,603,165,1.4063358479692922,,3.4578782949034514,41.00964443691023,64.68646287403104,24.0,1.842252843487983,2793.39
B0007,607,166,1.4004552399066514,,3.461590937144894,40.80558697887537,64.92526583837316,24.0,1.8356063485512333,2792.485
B0007,611,167,1.4217865046055154,,3.462906230864041,40.92586026351328,62.42528216023714,24.0,1.8561013515700384,2802.016
B0007,613,168,1.4324552720625434,,3.4753580425264796,40.57390100608222,67.1426900201505,24.0,1.8574370794605966,2820.39
